									
Millis	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3
11362	87	49	26	87	64	35	94	64	38
11368	89	49	26	86	64	36	94	65	38
11373	87	49	26	87	64	36	94	65	39
11379	84	50	27	87	64	36	94	64	39
11385	87	51	27	87	64	36	94	64	38
11391	80	50	26	87	64	36	94	64	39
11397	85	50	26	87	63	37	95	64	39
11402	77	49	27	87	64	36	94	64	39
11408	77	50	26	87	64	36	95	64	39
11414	81	50	27	87	64	36	95	64	39
11419	86	50	26	87	64	37	95	64	39
11425	85	50	27	86	63	37	95	63	39
11430	85	49	27	86	64	37	95	63	39
11437	87	50	27	87	63	37	96	64	39
11443	86	50	28	87	64	37	96	63	38
11448	82	51	27	86	62	37	96	63	39
11454	82	50	26	87	63	37	96	63	39
11459	82	50	27	86	63	38	96	63	38
11465	83	50	26	87	63	37	97	63	38
11471	76	51	27	87	62	37	97	63	38
11477	90	50	27	87	63	38	97	63	38
11483	82	50	26	87	63	37	97	62	38
11488	80	50	26	86	62	38	98	62	38
11494	86	50	27	87	62	37	98	62	38
11499	91	51	26	86	61	38	98	62	38
11505	86	50	26	87	62	37	98	62	39
11511	81	50	26	86	62	38	98	62	38
11516	84	50	27	87	61	38	98	62	39
11523	77	51	27	86	62	38	98	62	39
11528	86	51	26	87	61	38	98	62	39
11534	86	50	27	86	62	39	98	62	39
11540	85	51	27	87	61	38	98	62	40
11545	79	50	26	86	62	39	98	62	40
11551	88	50	26	86	61	38	97	62	40
11556	90	52	26	87	61	38	97	62	40
11563	85	50	27	86	61	38	97	62	40
11568	92	49	26	87	61	37	97	62	39
11574	83	50	27	87	61	38	97	62	39
11580	89	50	26	87	62	37	97	62	40
11585	83	50	26	87	61	37	97	63	39
11591	78	50	27	87	61	37	96	63	39
11596	86	50	27	87	62	37	96	63	39
11602	94	51	26	87	61	37	96	63	39
11609	92	49	27	87	61	36	96	63	39
11614	84	51	26	87	61	36	96	64	39
11620	87	51	26	87	61	36	95	64	38
11625	85	49	26	86	62	36	95	64	38
11631	83	50	26	87	61	35	95	64	38
11636	85	50	27	87	62	36	95	64	38
11642	85	50	27	86	61	35	95	64	38
11649	83	50	27	87	62	35	95	64	39
11654	85	52	26	87	62	35	95	64	39
11660	85	51	27	87	61	36	95	64	38
11665	85	50	27	86	61	36	95	64	39
11671	86	49	26	86	61	36	95	64	39
11677	90	50	26	87	61	36	95	64	39
11682	84	50	26	87	62	36	95	64	39
11689	84	49	27	86	62	37	95	64	39
11694	82	51	26	87	61	36	96	64	39
11700	84	50	27	86	61	37	96	63	39
11706	88	50	27	86	61	37	96	63	39
11711	82	50	26	86	61	37	96	63	39
11717	93	50	26	86	61	37	97	63	39
11722	88	50	27	86	61	37	97	63	39
11728	87	51	25	86	61	37	97	63	39
11734	86	50	26	87	62	37	98	63	39
11740	90	50	27	86	61	38	97	62	39
11746	86	50	26	87	60	37	98	62	39
11751	81	51	26	87	61	37	98	62	39
11757	87	51	27	86	62	38	98	62	39
11762	85	49	27	86	61	38	98	62	39
11768	87	50	27	87	62	37	98	62	39
11775	72	49	26	86	62	38	98	62	39
11780	81	51	26	87	61	37	98	62	39
11786	85	51	27	86	61	38	98	62	39
11791	88	50	26	86	62	38	97	62	39
11797	83	50	27	87	61	38	98	62	39
11803	86	49	26	87	62	38	97	62	39
11808	83	50	27	87	62	38	97	62	40
11814	80	50	27	86	61	38	97	62	39
11820	84	51	26	87	62	38	97	62	39
11826	88	50	26	86	62	39	97	62	39
11832	73	51	27	87	62	37	96	62	39
11837	88	50	26	87	62	38	96	63	39
11843	81	51	27	87	62	36	96	62	39
11848	88	50	27	86	62	38	96	63	39
11854	86	50	27	87	63	37	96	63	39
11860	88	51	26	87	62	37	96	63	39
11866	84	50	27	87	62	37	96	63	39
11872	83	50	25	86	63	37	96	63	39
11877	85	51	26	87	62	37	95	63	38
11883	90	49	26	87	63	37	95	63	38
11888	77	49	26	87	62	36	95	63	38
11894	80	50	26	87	63	37	96	64	38
11900	85	51	26	86	63	36	95	63	38
11906	76	51	26	87	63	36	96	63	38
11912	81	49	27	86	62	36	95	64	38
11917	88	49	28	87	64	37	96	64	38
11923	80	51	26	86	63	36	96	63	38
11929	89	50	26	86	64	36	96	64	38
11934	85	51	27	87	63	36	96	64	38
11940	87	49	25	87	64	37	96	64	38
11946	79	52	26	87	63	36	95	64	38
11952	79	50	27	86	64	37	95	64	38
11957	85	50	27	87	63	36	95	64	39
11963	81	51	27	87	63	36	95	64	38
11969	84	51	27	87	63	36	95	64	39
11974	86	50	27	87	64	38	95	65	39
11980	84	50	26	87	63	36	94	64	39
11985	93	50	26	86	64	37	94	65	39
11992	78	50	26	87	63	36	94	64	39
11997	87	51	26	87	64	37	94	65	39
12003	85	51	26	87	63	36	94	64	39
12009	84	49	27	87	64	37	94	64	40
12014	78	50	26	87	64	36	94	65	40
12020	87	50	26	87	64	36	93	64	39
12025	81	51	27	87	64	36	93	65	40
12032	83	50	27	86	64	36	93	65	40
12038	92	50	26	87	64	36	93	65	39
12043	91	50	26	86	64	36	93	65	39
12049	86	52	25	87	64	35	93	65	39
12054	91	51	26	86	64	36	93	65	39
12060	90	51	26	87	64	35	92	65	38
12065	89	49	27	86	64	36	92	65	38
12071	86	50	26	87	64	35	93	65	39
12078	88	50	27	87	65	36	93	65	39
12083	81	50	26	86	64	36	92	64	38
12089	89	51	26	87	64	35	93	64	39
12094	85	50	27	87	65	36	93	64	39
12100	90	50	27	87	65	36	93	64	39
12106	88	51	26	87	64	36	94	64	39
12111	91	50	26	87	64	37	94	64	39
12118	91	50	26	87	64	37	94	64	39
12123	89	51	25	86	64	38	94	64	39
12129	82	49	26	87	65	37	94	64	39
12135	83	51	26	87	64	36	95	64	40
12140	87	49	27	86	64	37	95	64	39
12146	83	51	26	87	64	37	95	64	39
12151	77	51	25	86	64	37	95	64	39
12158	87	50	27	87	64	38	95	64	39
12164	87	50	26	86	64	38	95	63	39
12169	84	50	26	87	64	38	95	64	39
12175	92	51	26	86	64	38	95	64	39
12180	88	51	26	87	64	37	95	64	39
12186	86	51	27	86	64	37	95	64	39
12192	86	50	25	86	63	37	95	64	39
12197	84	51	27	87	64	36	95	64	39
12204	89	50	27	86	64	37	95	64	39
12209	84	50	26	87	65	37	94	64	39
12215	84	50	27	87	64	36	95	64	39
12221	88	51	27	86	64	37	94	64	39
12226	81	51	27	86	64	37	94	64	39
12232	85	50	27	87	64	37	94	64	39
12237	85	51	27	87	65	36	94	64	40
12244	82	50	27	87	64	36	93	64	39
12250	79	50	27	86	64	37	94	64	40
12255	83	50	27	87	64	37	94	64	40
12261	84	50	26	86	64	36	93	64	40
12266	82	50	27	86	64	37	93	64	39
12272	85	49	26	87	64	36	93	65	40
12278	85	50	27	87	64	37	93	65	40
12283	83	50	26	87	64	36	93	65	40
12290	89	49	27	86	64	37	93	65	40
12295	88	52	27	87	64	36	93	65	40
12301	83	51	26	87	64	36	93	65	39
12307	84	50	26	87	64	35	92	65	39
12312	84	49	27	86	64	36	92	65	39
12318	90	50	27	87	64	36	93	65	39
12323	85	50	27	87	64	35	93	65	39
12330	86	51	27	86	64	35	93	65	39
12336	86	50	26	87	64	35	93	65	39
12341	91	50	26	87	64	36	93	65	39
12347	94	51	26	87	64	35	93	65	38
12352	85	50	26	87	64	36	93	65	39
12358	88	50	27	87	64	36	93	65	38
12364	84	51	27	87	64	36	94	65	38
12369	76	51	26	87	64	35	94	65	38
12376	82	50	27	87	64	36	94	65	39
12381	86	50	26	87	64	36	94	64	38
12387	88	51	26	87	63	36	94	64	38
12393	77	50	26	86	64	36	94	64	39
12398	86	51	25	87	63	36	94	64	38
12404	89	49	26	86	63	36	94	64	39
12409	79	52	27	87	63	37	94	64	39
12416	83	50	27	87	63	37	95	64	39
12422	86	49	27	87	63	37	95	64	38
12427	87	50	27	87	63	37	95	64	38
12433	85	50	25	87	63	37	95	64	39
12438	88	50	26	87	63	37	95	63	39
12444	84	50	26	87	63	37	95	63	39
12450	82	51	27	86	63	37	96	63	38
12455	83	51	27	87	63	37	96	63	39
12462	88	50	26	86	63	37	96	63	38
12467	89	50	26	87	62	36	96	63	38
12473	89	51	27	86	63	37	97	62	38
12478	95	51	25	86	62	38	97	63	38
12484	90	50	26	87	62	37	97	62	38
12490	81	50	27	86	62	37	97	62	38
12495	85	50	27	87	63	38	98	62	38
12502	90	50	27	87	62	37	98	62	38
12507	93	49	27	86	63	38	98	62	38
12513	87	50	26	87	62	37	98	62	39
12518	84	50	27	87	62	37	98	62	39
12524	84	51	25	86	61	38	98	62	39
12530	87	50	26	87	62	37	98	62	39
12535	92	52	26	86	62	38	98	62	39
12542	93	50	27	87	62	38	98	62	39
12547	84	50	27	86	61	38	98	62	39
12553	79	50	26	87	62	38	98	62	40
12559	87	49	26	86	62	39	97	62	40
12564	85	51	25	87	61	38	97	62	40
12570	84	49	26	86	61	38	97	62	40
12575	87	51	27	87	62	38	97	63	40
12581	88	51	27	87	61	37	97	62	39
12587	84	51	26	87	62	37	96	62	40
12593	86	50	28	86	62	38	96	63	40
12599	80	51	26	87	61	37	96	63	39
12604	89	50	26	86	61	37	96	63	39
12610	90	50	27	87	61	37	96	63	39
12615	84	50	27	87	62	36	96	63	39
12621	88	48	27	87	62	36	95	63	39
12628	72	52	26	87	61	36	95	63	39
12633	86	51	26	86	61	36	95	64	38
12639	86	51	27	87	62	35	95	64	38
12644	86	49	27	87	61	35	95	64	38
12650	90	51	26	87	61	36	95	64	38
12655	87	50	26	87	61	36	95	64	38
12661	95	50	27	86	62	36	95	64	38
12667	87	50	26	87	61	35	95	64	38
12673	80	51	27	87	61	35	95	64	39
12679	86	51	28	87	62	36	95	64	39
12684	77	50	28	87	61	36	95	64	39
12690	77	50	28	86	61	36	95	64	39
12695	92	52	27	87	61	37	96	64	39
12701	89	49	26	87	61	36	96	64	39
12707	90	51	26	87	61	36	96	64	39
12713	89	50	26	86	62	37	96	64	39
12719	79	52	28	87	61	37	97	63	39
12724	85	50	27	86	61	38	97	63	39
12730	92	49	27	87	61	37	97	63	39
12736	92	49	27	86	61	38	97	63	39
12741	85	50	26	87	61	37	97	62	39
12747	84	50	26	86	61	38	97	62	39
12752	83	50	26	87	61	37	98	63	39
12759	84	52	26	86	61	38	98	63	39
12764	90	50	25	87	61	38	98	62	39
12770	89	50	26	86	61	38	98	62	39
12776	88	49	26	87	62	38	98	62	39
12781	86	50	26	87	61	37	98	62	38
12787	90	50	26	86	61	38	98	62	38
12792	81	50	27	87	61	37	98	62	39
12799	84	50	26	87	62	38	98	62	39
12805	91	50	26	86	61	38	97	62	39
12810	85	50	26	87	62	37	97	62	39
12816	93	50	27	86	62	39	97	62	39
12821	94	49	27	87	62	38	97	62	39
12827	90	53	26	86	61	37	97	62	39
12833	86	51	27	86	62	38	97	62	40
12838	89	51	26	87	61	37	97	62	39
12845	86	50	27	87	62	38	96	62	39
12850	81	49	27	87	62	37	96	62	39
12856	81	48	27	87	63	38	96	63	39
12861	80	50	26	87	62	37	96	63	39
12867	87	50	26	86	62	38	96	63	39
12873	82	50	26	87	63	37	96	63	39
12878	88	50	27	86	63	37	96	63	39
12885	82	51	26	86	62	36	95	63	38
12890	82	51	27	87	63	37	95	63	38
12896	88	51	26	87	63	37	96	63	38
12902	84	51	26	87	63	36	95	63	38
12907	77	50	27	87	63	36	96	63	38
12913	81	50	27	87	63	36	96	63	38
12918	92	50	27	87	63	36	96	64	38
12924	83	50	27	87	64	36	96	64	38
12930	84	51	27	87	63	36	96	64	38
12936	87	50	27	87	64	36	96	64	38
12942	84	51	26	87	63	36	95	64	38
12947	79	49	26	87	64	37	95	64	38
12953	83	51	26	87	63	36	95	64	38
12958	81	50	27	87	64	37	95	64	39
12964	86	51	25	87	63	36	95	64	38
12971	79	50	27	87	63	36	95	64	38
12976	92	50	27	87	64	37	95	64	39
12982	88	51	26	87	63	36	95	64	39
12987	87	50	27	87	63	36	94	64	39
12993	82	50	26	87	63	36	94	64	39
12998	81	50	27	87	63	36	94	64	39
13004	78	49	28	86	64	37	94	64	39
13010	88	51	26	87	64	36	94	64	39
13016	89	50	27	87	65	37	94	65	39
13022	86	52	24	87	63	36	93	64	39
13027	94	51	27	86	64	37	93	64	39
13033	87	51	26	87	65	36	93	65	40
13039	91	50	27	87	64	36	93	64	39
13044	81	51	26	87	64	36	93	64	39
13050	85	50	26	87	64	36	93	64	39
13056	87	52	26	87	64	36	93	65	39
13062	90	50	27	87	64	36	93	64	39
13067	87	50	27	87	64	35	93	64	39
13073	85	49	26	86	64	36	93	65	39
13079	86	51	27	87	64	35	93	65	39
13084	81	51	26	86	64	35	93	64	38
13090	86	50	27	87	64	35	93	65	39
13095	90	51	26	87	64	36	93	65	39
13102	84	51	26	87	64	36	93	64	39
13108	92	50	26	86	64	36	93	64	39
13113	82	51	26	87	64	36	94	64	39
13119	90	50	26	87	64	37	94	64	39
13124	86	51	25	86	64	37	93	64	39
13130	90	49	25	86	64	37	94	64	39
13136	95	50	27	87	65	37	94	64	39
13142	86	51	25	87	63	36	94	64	40
13148	91	50	27	87	65	37	94	64	39
13153	82	50	26	87	64	37	95	64	40
13159	83	51	26	87	64	37	95	64	39
13165	84	51	26	87	64	37	95	64	39
13170	79	51	26	86	64	38	95	64	39
13176	81	52	25	87	64	37	95	64	39
13182	83	50	27	87	64	37	95	64	39
13188	76	49	25	87	64	37	95	64	39
13194	76	50	25	87	64	37	95	64	39
13199	88	51	26	87	64	37	95	64	39
13205	79	52	26	87	63	36	95	64	38
13210	73	49	27	86	65	37	95	64	39
13216	79	50	27	88	64	36	95	64	39
13222	80	51	27	87	63	36	95	64	39
13228	83	50	27	87	64	36	95	64	39
13234	83	50	25	87	64	37	94	64	39
13239	91	50	27	87	64	37	94	64	39
13245	80	51	27	87	64	36	94	64	40
13251	86	49	26	87	64	37	94	64	39
13256	86	49	27	87	64	36	94	64	40
13262	85	50	27	86	64	37	93	64	39
13268	84	50	27	87	64	36	93	64	40
13274	83	51	26	87	64	36	94	64	41
13280	84	50	26	87	65	36	93	64	39
13285	86	50	26	86	64	36	93	64	39
13291	87	49	26	87	64	36	93	65	40
13296	84	51	26	87	64	36	93	65	40
13302	83	50	26	87	64	36	93	64	39
13308	90	49	27	87	64	35	93	65	39
13314	93	49	27	87	64	36	93	65	39
13320	91	51	26	87	64	35	93	65	39
13325	89	50	26	87	64	36	93	65	38
13331	85	49	27	86	64	36	93	65	39
13337	85	49	29	87	64	36	93	65	39
13342	85	51	26	87	64	35	93	65	38
13348	86	51	27	87	64	36	93	65	38
13354	88	49	27	87	64	36	93	65	39
13360	83	49	28	87	64	35	93	65	39
13366	86	49	27	86	64	36	93	65	38
13371	85	51	27	86	64	35	94	65	38
13377	84	52	26	87	64	35	94	65	38
13382	87	50	26	86	64	36	94	65	38
13388	84	50	27	87	63	36	94	65	38
13394	78	52	26	87	63	36	94	65	39
13400	90	50	26	87	64	36	94	64	38
13406	84	51	27	87	63	36	94	64	39
13411	89	50	27	87	64	36	95	64	39
13417	85	51	27	87	63	36	94	64	38
13423	85	49	26	86	64	36	95	64	39
13428	90	50	25	87	63	36	95	64	38
13434	88	50	26	87	64	37	95	64	39
13440	91	51	26	87	63	37	95	63	38
13446	89	50	26	87	63	37	96	63	39
13452	85	51	25	86	62	37	95	63	39
13457	92	49	27	87	64	37	96	63	39
13463	87	51	27	86	62	38	96	63	38
13468	84	50	27	87	63	37	96	63	38
13474	87	49	27	86	64	38	97	63	39
13479	79	51	26	87	62	37	97	62	38
13486	82	51	27	87	63	37	97	62	38
13492	86	50	26	87	62	37	97	62	38
13497	83	50	26	88	63	37	97	62	38
13503	82	51	26	86	61	38	97	62	38
13508	89	50	26	87	63	37	97	62	38
13514	87	51	26	86	62	38	98	62	39
13519	87	50	27	87	62	38	98	62	38
13526	79	50	26	87	62	38	98	62	39
13532	81	50	27	87	62	37	98	62	39
13537	83	49	26	86	62	39	98	62	39
13543	78	50	26	87	62	37	97	62	39
13548	84	51	27	86	61	38	97	62	39
13554	82	50	27	87	62	38	98	62	39
13560	91	49	27	86	61	38	97	62	39
13566	90	50	27	87	62	37	97	62	39
13572	87	49	26	86	62	39	97	62	40
13577	84	51	26	87	62	38	97	62	40
13583	89	50	27	86	61	38	97	62	39
13588	87	50	27	87	61	38	96	63	39
13594	83	49	26	87	61	37	96	63	40
13600	93	48	28	87	62	37	97	63	40
13605	78	50	28	86	61	37	96	63	38
13612	80	49	26	86	61	36	96	63	40
13617	85	51	27	87	62	37	96	63	39
13623	89	50	27	87	62	37	96	63	38
13629	89	50	27	86	61	36	96	63	39
13634	85	50	27	86	62	37	96	64	38
13640	88	50	27	87	62	36	95	64	38
13645	85	50	27	87	61	35	95	64	39
13652	90	50	26	86	61	36	96	64	38
13657	85	51	26	87	61	36	95	64	38
13663	92	51	26	86	61	36	95	64	39
13669	82	50	27	87	61	36	95	64	38
13674	84	50	26	87	61	36	95	64	39
13680	86	50	27	87	62	36	95	64	39
13685	84	50	27	86	61	36	95	64	39
13691	88	50	27	86	61	36	95	64	39
13698	86	50	26	87	62	37	96	64	39
13703	82	52	26	87	61	36	95	63	38
13709	83	51	26	87	61	36	96	63	39
13714	87	50	27	86	62	37	96	64	39
13720	83	49	26	87	62	36	96	63	39
13726	85	51	27	87	61	36	96	63	39
13731	84	50	27	87	61	37	96	63	39
13738	90	51	27	86	61	38	97	63	39
13743	80	50	26	87	61	37	97	63	38
13749	92	50	27	86	61	37	97	63	39
13754	88	51	25	87	61	37	97	62	39
13760	85	50	26	86	61	37	97	62	40
13766	85	50	27	85	61	38	97	63	39
13771	84	50	26	87	61	37	97	62	39
13777	85	51	27	86	62	38	98	62	39
13783	82	51	27	87	61	37	98	62	39
13789	90	49	27	87	62	37	98	62	39
13795	81	50	25	87	61	38	98	62	39
13800	88	51	25	88	61	36	97	62	39
13806	85	50	26	86	61	38	97	62	39
13811	84	50	26	87	62	37	97	62	39
13817	88	50	27	87	61	37	97	62	39
13824	85	50	27	87	63	37	97	62	39
13829	83	50	26	86	61	38	97	62	39
13835	81	51	27	87	62	38	97	63	39
13840	86	51	26	87	61	37	96	62	39
13846	73	48	28	86	62	38	96	62	39
13852	85	50	27	87	61	37	96	62	39
13857	89	50	27	86	63	38	96	63	39
13863	88	50	26	87	62	36	96	63	39
13869	86	50	27	86	62	38	96	63	39
13875	80	52	26	87	62	37	96	63	39
13881	84	51	27	86	62	37	96	63	39
13886	89	50	27	87	63	37	96	63	39
13892	90	50	27	87	63	37	96	63	39
13897	85	50	26	87	63	36	96	63	39
13903	86	50	26	87	62	36	95	63	38
13910	83	51	25	87	62	36	96	63	39
13915	88	50	27	87	63	37	96	64	38
13921	82	50	26	87	62	36	96	63	38
13926	81	50	27	86	63	36	95	64	38
13932	87	51	27	86	62	36	96	64	38
13937	88	51	27	87	63	36	96	64	38
13943	87	51	26	86	63	37	95	64	38
13950	85	50	26	87	63	36	95	64	38
13955	89	49	26	86	63	37	96	64	38
13961	84	50	26	87	63	36	95	64	38
13966	85	50	27	86	63	37	95	64	38
13972	83	50	25	87	63	36	95	64	38
13978	85	50	27	87	64	37	95	64	38
13983	88	51	27	87	63	36	95	64	38
13989	86	50	26	87	63	36	95	64	39
13995	88	50	28	87	64	37	95	64	39
14001	77	52	26	87	63	36	94	64	39
14006	86	51	26	86	63	37	94	64	39
14012	79	51	26	87	63	36	94	64	39
14018	91	50	26	86	64	37	94	64	39
14023	86	51	26	87	63	36	94	64	39
14029	84	50	27	86	64	37	94	64	39
14034	87	51	26	87	64	36	94	64	39
14041	82	50	27	87	64	36	93	64	40
14047	85	49	27	86	64	37	93	64	39
14052	85	50	27	87	64	36	93	64	39
14058	92	50	26	87	63	36	93	64	40
14063	86	52	26	87	64	36	93	64	39
14069	91	51	27	87	64	36	93	64	39
14075	89	50	28	87	64	36	93	65	39
14081	86	51	27	86	64	36	93	64	38
14087	84	50	27	87	64	36	93	64	38
14092	81	50	26	87	64	35	93	64	40
14098	85	51	26	87	65	36	93	65	40
14103	85	50	27	86	64	36	93	64	37
14109	92	51	25	87	64	36	93	64	40
14115	86	51	27	87	64	36	93	65	39
14121	89	49	26	87	64	36	93	64	39
14127	88	50	27	87	64	36	93	64	39
14132	87	50	26	87	64	37	93	64	39
14138	88	50	27	87	64	36	94	64	40
14144	81	49	26	87	64	36	94	64	39
14149	88	50	27	86	64	36	94	64	39
14155	89	50	27	87	65	37	95	64	39
14160	91	50	25	87	63	36	94	64	39
14167	87	50	26	86	64	37	95	64	39
14173	76	51	27	87	64	37	95	64	40
14178	87	51	27	87	64	37	95	64	39
14184	81	50	27	87	64	37	95	64	39
14189	83	50	27	86	64	38	95	64	39
14195	84	51	27	87	64	38	95	64	39
14201	84	51	26	87	64	37	95	64	39
14207	88	51	27	87	64	37	95	64	39
14213	85	50	27	86	64	37	95	64	39
14218	89	50	27	87	64	37	95	64	39
14224	86	50	28	87	64	37	95	64	38
14230	88	50	25	86	64	37	95	64	39
14235	81	50	26	87	65	37	95	64	39
14241	83	51	26	87	63	36	95	63	39
14246	91	50	27	86	64	37	95	63	39
14253	83	50	26	87	64	37	94	64	39
14259	87	50	27	87	64	37	94	64	39
14264	83	49	27	87	64	37	94	64	39
14270	87	50	27	87	64	37	94	64	39
14276	82	50	26	87	64	36	94	64	40
14281	87	51	26	87	64	37	94	64	40
14287	81	50	27	86	64	37	93	64	39
14293	79	51	26	87	64	36	94	64	41
14299	87	51	27	87	65	37	93	64	40
14305	87	50	27	87	64	36	93	64	38
14310	89	50	28	87	64	37	93	64	39
14316	84	50	27	87	64	36	93	65	40
14321	83	50	26	87	64	36	93	64	39
14327	87	50	27	87	64	36	93	64	39
14334	78	49	28	87	64	36	93	65	39
14339	85	50	26	87	64	36	93	65	39
14345	80	50	26	87	64	35	93	65	39
14350	82	50	27	87	64	35	93	65	39
14356	86	49	27	86	65	36	93	65	39
14362	82	51	26	87	64	35	93	65	38
14367	90	51	27	87	64	36	93	65	39
14373	80	49	27	87	64	35	93	65	38
14379	86	50	26	87	64	36	93	65	39
14385	89	50	26	86	64	36	93	65	39
14391	85	49	27	86	64	36	93	65	39
14396	83	50	26	87	64	36	94	65	39
14402	84	51	25	87	63	35	93	65	38
14407	87	50	26	87	64	36	94	65	39
14413	86	49	25	87	63	36	94	65	38
14420	81	51	26	87	64	36	94	65	39
14425	89	50	26	86	64	37	94	64	39
14431	89	51	27	87	63	36	94	64	38
14436	89	50	27	87	64	37	95	64	39
14442	84	50	27	87	63	36	95	64	38
14448	88	49	27	87	64	37	95	64	39
14453	89	50	26	87	63	36	95	64	39
14459	93	50	26	86	64	37	95	63	39
14465	86	51	26	87	63	37	95	63	38
14471	88	50	27	87	64	37	96	64	39
14477	84	50	27	87	63	37	96	63	39
14482	91	50	26	87	64	36	96	63	38
14488	85	50	27	86	63	37	96	63	38
14493	83	50	26	87	63	36	96	63	38
14499	87	49	26	86	63	38	97	63	38
14506	81	50	26	87	62	37	97	63	38
14511	78	50	26	87	62	37	97	62	38
14517	85	50	27	87	62	37	97	62	38
14522	83	50	26	86	62	38	97	62	38
14528	85	51	25	87	62	36	97	62	39
14533	88	50	26	86	62	39	97	62	38
14539	83	51	28	88	63	36	97	62	38
14545	82	50	26	86	62	38	97	62	39
14551	76	50	28	88	62	36	98	62	39
14557	84	50	27	86	62	38	98	62	38
14562	83	50	26	87	62	37	98	62	39
14568	90	51	26	86	61	38	98	62	39
14574	84	49	26	87	62	37	98	62	39
14579	88	50	27	86	62	38	98	62	39
14585	82	50	27	87	62	37	97	62	39
14591	84	49	27	86	62	38	97	62	39
14597	86	50	26	87	61	37	97	63	40
14602	75	49	28	86	61	38	97	62	39
14608	82	50	27	86	61	38	97	63	39
14614	79	49	27	87	62	37	97	63	39
14619	83	50	27	87	62	37	97	63	40
14625	84	50	26	87	62	37	97	63	39
14630	85	50	26	87	61	37	96	63	39
14637	94	50	26	87	62	37	96	63	40
14643	85	50	26	87	61	37	96	63	39
14648	82	50	27	87	61	37	96	63	39
14654	86	50	26	86	61	36	96	64	39
14659	87	50	27	86	62	37	96	64	38
14665	83	50	26	87	62	36	95	63	38
14671	83	50	26	87	61	35	95	64	39
14677	87	50	26	87	62	37	96	64	38
14683	87	50	27	87	62	36	95	64	39
14688	88	50	27	86	61	36	95	64	38
14694	88	50	26	87	61	36	95	64	39
14700	88	50	27	87	62	36	96	64	39
14705	81	49	26	87	61	36	95	64	39
14711	81	50	27	87	61	36	95	64	39
14716	87	51	27	87	61	36	96	64	39
14723	86	50	26	87	61	36	96	64	39
14729	83	50	27	87	61	36	96	63	38
14734	82	51	26	87	61	36	96	64	40
14740	93	50	26	86	62	38	96	64	39
14745	79	50	26	87	61	36	96	63	39
14751	85	51	26	86	61	36	96	63	39
14757	89	51	26	87	61	38	97	63	39
14763	89	51	26	86	61	37	97	63	39
14769	85	51	26	87	61	37	97	63	40
14774	86	49	27	86	61	39	97	63	39
14780	85	49	27	88	61	36	97	62	39
14785	88	51	26	86	62	38	98	63	39
14791	84	51	26	87	61	37	97	63	38
14797	90	50	27	87	62	37	98	62	39
14802	85	50	27	86	61	38	98	62	38
14809	82	50	27	87	61	37	98	62	39
14814	81	50	27	87	61	37	98	62	39
14820	83	50	27	87	61	37	98	62	39
14826	79	50	28	86	62	38	97	62	39
14831	82	51	26	87	61	37	97	62	39
14837	92	50	24	87	62	38	97	62	39
14842	91	50	25	86	61	38	97	62	39
14849	83	52	27	88	62	37	97	62	39
14855	85	50	27	86	62	38	97	62	39
14860	85	51	27	87	62	38	96	62	39
14866	84	51	26	87	62	37	96	63	39
14871	85	50	27	86	62	38	96	62	39
14877	91	51	26	88	62	36	97	63	39
14883	86	49	27	86	62	38	96	63	39
14889	84	50	27	87	62	37	96	63	39
14895	83	51	27	87	62	37	96	63	39
14900	89	50	27	87	63	37	96	63	39
14906	87	50	27	86	62	37	96	63	38
14912	81	50	26	87	62	37	96	63	39
14917	91	52	27	87	62	37	96	63	39
14923	86	49	26	87	63	37	96	63	38
14928	88	49	26	86	62	37	96	63	38
14935	78	52	26	87	63	36	96	64	38
14941	89	50	26	86	63	37	95	63	38
14946	89	52	26	87	62	35	95	63	38
14952	91	49	26	86	63	37	96	64	38
14957	91	50	26	87	63	36	96	64	38
14963	86	49	26	87	63	36	95	63	38
14969	86	50	26	87	63	36	95	64	38
14975	84	50	26	87	64	36	95	64	38
14981	89	50	27	86	63	36	95	64	38
14986	90	50	27	87	64	35	95	64	38
14992	88	50	28	87	63	36	95	64	39
14997	84	51	27	87	64	36	95	64	38
15003	92	50	27	86	64	37	95	64	39
15009	77	52	25	87	64	36	95	64	39
15014	78	51	27	87	63	36	95	64	39
15021	83	50	27	87	64	37	94	64	39
15026	84	50	26	87	64	36	94	64	39
15032	82	50	26	87	63	36	94	64	39
15038	93	49	27	87	64	36	94	64	39
15043	83	51	27	87	63	36	94	64	39
15049	85	49	27	87	64	36	93	64	39
15054	82	50	27	87	64	36	93	64	39
15061	89	51	27	87	64	36	94	64	40
15067	87	50	26	86	64	36	93	64	39
15072	79	50	27	87	64	36	93	64	39
15078	87	51	27	87	64	36	93	64	39
15083	81	51	26	87	64	36	93	64	39
15089	85	50	26	87	64	36	93	64	39
15094	88	50	27	87	64	36	93	65	39
15100	87	49	26	87	65	36	93	64	39
15107	86	49	27	87	64	35	93	64	40
15112	85	49	27	87	65	36	93	65	40
15118	84	49	27	87	64	36	93	65	39
15123	86	50	27	86	64	36	93	64	37
15129	88	50	26	87	63	35	93	64	40
15135	93	50	26	86	64	37	93	64	38
15140	96	50	25	87	64	36	93	64	39
15147	85	50	26	86	64	36	94	64	39
15152	79	50	26	87	64	36	93	64	39
15158	84	50	27	87	65	37	94	64	40
